品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明
村田Murata,1217AS-H-6R8N#,DEM8045C,3131,,6.8,μH,±30%,,Power Inductor,L change: 5.2A(Max.) / 7A(Typ.) | Temp rise: 4.8A(Max.) / 5.6A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0035_DEM8045C_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4.5 mm,"8mm ±0.3mm,8mm ±0.3mm,4.5mm,6.8μH ±30%,0.1MHz,5.2A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 5.2A(Max.) / 7A(Typ.) | 4.8A(Max.) / 5.6A(Typ.) | 0.0276Ω",Active,8,8,4.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=1217AS,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,5.2A(Max.) / 7A(Typ.),0.0276Ω,,6.8,μH,±30%,,Shielded（Ferrite Core）,,Murata DEM8045C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1217AS-H-8R2M#,DEM8045C,3131,,8.2,μH,±20%,,Power Inductor,L change: 4.8A(Max.) / 6.4A(Typ.) | Temp rise: 4.5A(Max.) / 5.4A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0035_DEM8045C_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4.5 mm,"8mm ±0.3mm,8mm ±0.3mm,4.5mm,8.2μH ±20%,0.1MHz,4.8A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 4.8A(Max.) / 6.4A(Typ.) | 4.5A(Max.) / 5.4A(Typ.) | 0.0336Ω",Active,8,8,4.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=1217AS,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,4.8A(Max.) / 6.4A(Typ.),0.0336Ω,,8.2,μH,±20%,,Shielded（Ferrite Core）,,Murata DEM8045C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1239AS-H-100M#,DFE252012C,1008,,10,μH,±20%,,Power Inductor,L change: 1000mA | Temp rise: 850mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,10μH ±20%,1MHz,1,000mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 1000mA | 850mA | 0.46Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,1000mA,0.46Ω,,10,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-1R0M#,DFE252012C,1008,,1,μH,±20%,,Power Inductor,L change: 3000mA | Temp rise: 3000mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,1μH ±20%,1MHz,3,000mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 3000mA | 3000mA | 0.059Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,3000mA,0.059Ω,,1,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-1R5M#,DFE252012C,1008,,1.5,μH,±20%,,Power Inductor,L change: 2600mA | Temp rise: 2400mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,1.5μH ±20%,1MHz,2,600mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 2600mA | 2400mA | 0.072Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,2600mA,0.072Ω,,1.5,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-2R2M#,DFE252012C,1008,,2.2,μH,±20%,,Power Inductor,L change: 2200mA | Temp rise: 2000mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,2.2μH ±20%,1MHz,2,200mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 2200mA | 2000mA | 0.108Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,2200mA,0.108Ω,,2.2,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-3R3M#,DFE252012C,1008,,3.3,μH,±20%,,Power Inductor,L change: 1800mA | Temp rise: 1500mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,3.3μH ±20%,1MHz,1,800mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 1800mA | 1500mA | 0.144Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,1800mA,0.144Ω,,3.3,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-4R7M#,DFE252012C,1008,,4.7,μH,±20%,,Power Inductor,L change: 1500mA | Temp rise: 1300mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,4.7μH ±20%,1MHz,1,500mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 1500mA | 1300mA | 0.24Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,1500mA,0.24Ω,,4.7,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-6R8M#,DFE252012C,1008,,6.8,μH,±20%,,Power Inductor,L change: 1300mA | Temp rise: 1000mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,6.8μH ±20%,1MHz,1,300mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 1300mA | 1000mA | 0.375Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,1300mA,0.375Ω,,6.8,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1239AS-H-R47M#,DFE252012C,1008,,0.47,μH,±20%,,Power Inductor,L change: 3800mA | Temp rise: 3700mA,https://pim.murata.com/asset/pim4/inductor/J(E)TE243A-0002_PDF_INDUCTOR?lastModifiedDatetime=20250708072022,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Metal) | Shield: Shielded（Metal Alloy） | Operating temp: -40～85℃",功率电感,SMT,2520/1008,2.5 x 2 x 1.2 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.2mm,0.47μH ±20%,1MHz,3,800mA | Wire wound type (Metal) | Shielded（Metal Alloy） | -40～85℃ | 3800mA | 3700mA | 0.039Ω",Active,2.5,2,1.2,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DFE252012C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,3800mA,0.039Ω,,0.47,μH,±20%,,Shielded（Metal Alloy）,,Murata DFE252012C 功率电感系列（Wire wound type (Metal)）
村田Murata,1248AS-H-100M#,DEM8040C,3131,,10,μH,±20%,,Power Inductor,L change: 4.1A(Max.) / 5.4A(Typ.) | Temp rise: 3.4A(Max.) / 4A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,10μH ±20%,0.1MHz,4.1A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 4.1A(Max.) / 5.4A(Typ.) | 3.4A(Max.) / 4A(Typ.) | 0.0528Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,4.1A(Max.) / 5.4A(Typ.),0.0528Ω,,10,μH,±20%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-150M#,DEM8040C,3131,,15,μH,±20%,,Power Inductor,L change: 3.4A(Max.) / 4.6A(Typ.) | Temp rise: 2.7A(Max.) / 3.2A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,15μH ±20%,0.1MHz,3.4A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 3.4A(Max.) / 4.6A(Typ.) | 2.7A(Max.) / 3.2A(Typ.) | 0.078Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,3.4A(Max.) / 4.6A(Typ.),0.078Ω,,15,μH,±20%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-1R5N#,DEM8040C,3131,,1.5,μH,±30%,,Power Inductor,L change: 10A(Max.) / 14A(Typ.) | Temp rise: 8A(Max.) / 9.4A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,1.5μH ±30%,0.1MHz,10A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 10A(Max.) / 14A(Typ.) | 8A(Max.) / 9.4A(Typ.) | 0.0101Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,10A(Max.) / 14A(Typ.),0.0101Ω,,1.5,μH,±30%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-220M#,DEM8040C,3131,,22,μH,±20%,,Power Inductor,L change: 2.8A(Max.) / 3.7A(Typ.) | Temp rise: 2.2A(Max.) / 2.6A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,22μH ±20%,0.1MHz,2.8A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 2.8A(Max.) / 3.7A(Typ.) | 2.2A(Max.) / 2.6A(Typ.) | 0.126Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,2.8A(Max.) / 3.7A(Typ.),0.126Ω,,22,μH,±20%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-2R2N#,DEM8040C,3131,,2.2,μH,±30%,,Power Inductor,L change: 8.6A(Max.) / 12A(Typ.) | Temp rise: 7A(Max.) / 8.3A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,2.2μH ±30%,0.1MHz,8.6A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 8.6A(Max.) / 12A(Typ.) | 7A(Max.) / 8.3A(Typ.) | 0.0132Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,8.6A(Max.) / 12A(Typ.),0.0132Ω,,2.2,μH,±30%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-330M#,DEM8040C,3131,,33,μH,±20%,,Power Inductor,L change: 2.4A(Max.) / 3.1A(Typ.) | Temp rise: 1.8A(Max.) / 2.2A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,33μH ±20%,0.1MHz,2.4A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 2.4A(Max.) / 3.1A(Typ.) | 1.8A(Max.) / 2.2A(Typ.) | 0.168Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,2.4A(Max.) / 3.1A(Typ.),0.168Ω,,33,μH,±20%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-3R3N#,DEM8040C,3131,,3.3,μH,±30%,,Power Inductor,L change: 7.2A(Max.) / 9.4A(Typ.) | Temp rise: 5.6A(Max.) / 6.6A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,3.3μH ±30%,0.1MHz,7.2A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 7.2A(Max.) / 9.4A(Typ.) | 5.6A(Max.) / 6.6A(Typ.) | 0.0192Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,7.2A(Max.) / 9.4A(Typ.),0.0192Ω,,3.3,μH,±30%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-4R7N#,DEM8040C,3131,,4.7,μH,±30%,,Power Inductor,L change: 6.2A(Max.) / 8.4A(Typ.) | Temp rise: 5.3A(Max.) / 6.2A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,4.7μH ±30%,0.1MHz,6.2A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 6.2A(Max.) / 8.4A(Typ.) | 5.3A(Max.) / 6.2A(Typ.) | 0.0228Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,6.2A(Max.) / 8.4A(Typ.),0.0228Ω,,4.7,μH,±30%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
村田Murata,1248AS-H-6R8N#,DEM8040C,3131,,6.8,μH,±30%,,Power Inductor,L change: 4.8A(Max.) / 6.6A(Typ.) | Temp rise: 4.2A(Max.) / 4.9A(Typ.),https://pim.murata.com/asset/pim4/inductor/J(E)TE243B-0034_DEM8040C_REFERENCE_PDF_INDUCTOR?lastModifiedDatetime=20250708072030,"Rated current (Isat) is specified when the decrease of the initial inductance value at 30%.
Rated current (Itemp) is specified when temperature of the inductor is raised 40°C by DC current. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Ferrite Core） | Operating temp: -40～85℃",功率电感,SMT,8080/3131,8 x 8 x 4 mm,"8mm ±0.3mm,8mm ±0.3mm,4mm,6.8μH ±30%,0.1MHz,4.8A | Wire wound type (Ferrite) | Shielded（Ferrite Core） | -40～85℃ | 4.8A(Max.) / 6.6A(Typ.) | 4.2A(Max.) / 4.9A(Typ.) | 0.036Ω",Active,8,8,4,https://www.murata.com/search/productsearch?cate=cgInductors&partno=DEM8040C,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 1,,,,,,,-40～85℃,,,,,,,,4.8A(Max.) / 6.6A(Typ.),0.036Ω,,6.8,μH,±30%,,Shielded（Ferrite Core）,,Murata DEM8040C 功率电感系列（Wire wound type (Ferrite)）
