品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size,特殊用途
村田Murata,LQP01HV2N1B02#,LQP01HV_02,,,,,,,"Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.1nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃) | 0.31Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",0.31Ω,,2.1,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N2B02#,LQP01HV_02,,,,,,,"Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.2nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃) | 0.37Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",0.37Ω,,2.2,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N3B02#,LQP01HV_02,,,,,,,"Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.3nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃) | 0.37Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",0.37Ω,,2.3,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N4B02#,LQP01HV_02,,,,,,,"Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.4nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",0.42Ω,,2.4,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N5B02#,LQP01HV_02,,,,,,,"Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.5nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",0.42Ω,,2.5,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N6B02#,LQP01HV_02,,,,,,,"Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.6nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"250mA(Ambient temp.85℃)
125mA(Ambient temp.105℃)",0.42Ω,,2.6,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N7B02#,LQP01HV_02,,,,,,,"Current: 200mA(Ambient temp.85℃)
100mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.7nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 200mA(Ambient temp.85℃)
100mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"200mA(Ambient temp.85℃)
100mA(Ambient temp.105℃)",0.42Ω,,2.7,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N8B02#,LQP01HV_02,,,,,,,"Current: 200mA(Ambient temp.85℃)
100mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.8nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 200mA(Ambient temp.85℃)
100mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"200mA(Ambient temp.85℃)
100mA(Ambient temp.105℃)",0.42Ω,,2.8,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV2N9B02#,LQP01HV_02,,,,,,,"Current: 180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,2.9nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃)",0.42Ω,,2.9,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N0B02#,LQP01HV_02,,,,,,,"Current: 180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃) | 0.42Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃)",0.42Ω,,3,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N1B02#,LQP01HV_02,,,,,,,"Current: 180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.1nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃) | 0.46Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"180mA(Ambient temp.85℃)
90mA(Ambient temp.105℃)",0.46Ω,,3.1,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N2B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.2nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.5Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.5Ω,,3.2,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N3B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.3nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.53Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.53Ω,,3.3,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N4B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.4nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.53Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.53Ω,,3.4,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N5B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.5nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.54Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.54Ω,,3.5,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N6B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.6nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.58Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.58Ω,,3.6,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N7B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.7nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.62Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.62Ω,,3.7,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N8B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.8nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.69Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.69Ω,,3.8,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV3N9B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,3.9nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.79Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.79Ω,,3.9,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV4N0B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,4nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.81Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.81Ω,,4,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV4N1B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,4.1nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.88Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.88Ω,,4.1,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV4N2B02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,4.2nH ±0.1nH,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.88Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.88Ω,,4.2,nH,±0.1nH,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV4N3H02#,LQP01HV_02,,,,,,,"Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,4.3nH ±3%,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃) | 0.88Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"130mA(Ambient temp.85℃)
65mA(Ambient temp.105℃)",0.88Ω,,4.3,nH,±3%,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
村田Murata,LQP01HV4N7H02#,LQP01HV_02,,,,,,,"Current: 100mA(Ambient temp.85℃)
50mA(Ambient temp.105℃)",https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,,射频电感,SMT,0201/008004,0.25 x 0.125 x 0.2 mm,"0.25mm ±0.013mm,0.125mm ±0.013mm,0.2mm ±0.013mm,4.7nH ±3%,500MHz | Film type RF Inductor | Non-Shielded | -40～105℃ | Current: 100mA(Ambient temp.85℃)
50mA(Ambient temp.105℃) | 1.3Ω",Active,0.25,0.125,0.2,https://pim.murata.com/asset/pim4/inductor/JELF243C-0039_PDF_INDUCTOR?lastModifiedDatetime=20250725201301,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 1,,,,,,,-40～105℃,,,,,,,,"100mA(Ambient temp.85℃)
50mA(Ambient temp.105℃)",1.3Ω,,4.7,nH,±3%,,Non-Shielded,,Murata LQP01HV_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,0.25 x 0.125 x 0.2 mm,RF Inductor
