品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size,特殊用途
村田Murata,BLM15BD121SN1#,BLM,,,,,,,Impedance@100MHz: 120Ω ±25% | Rated current: 300mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 120Ω ±25% | Rated current: 300mA | 0.3Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,300mA,0.3Ω,1,,,,,,120Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD121SZ1#,BLM,,,,,,,Impedance@100MHz: 120Ω ±25% | Rated current: 300mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 120Ω ±25% | Rated current: 300mA | 0.3Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,300mA,0.3Ω,1,,,,,,120Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD152SN1#,BLM,,,,,,,"Impedance@100MHz: 1,500Ω ±25% | Rated current: 190mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,500Ω ±25% | Rated current: 190mA | 1Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,190mA,1Ω,1,,,,,,"1,500Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD152SZ1#,BLM,,,,,,,"Impedance@100MHz: 1,500Ω ±25% | Rated current: 190mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,500Ω ±25% | Rated current: 190mA | 1Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,190mA,1Ω,1,,,,,,"1,500Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD182SH1#,BLM,,,,,,,"Impedance@100MHz: 1,800Ω ±25% | Rated current: 200mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9103_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20260323123704,"The chip ferrite beads BLM series is designed to 
function nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave fo… | Automotive powertrain/safety equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,800Ω ±25% | Rated current: 200mA | 1.4Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
function nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave fo…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9103_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20260323123704,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,1.4Ω,1,,,,,,"1,800Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD182SN1#,BLM,,,,,,,"Impedance@100MHz: 1,800Ω ±25% | Rated current: 100mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,800Ω ±25% | Rated current: 100mA | 1.4Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,100mA,1.4Ω,1,,,,,,"1,800Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD182SZ1#,BLM,,,,,,,"Impedance@100MHz: 1,800Ω ±25% | Rated current: 200mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,800Ω ±25% | Rated current: 200mA | 1.4Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,1.4Ω,1,,,,,,"1,800Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD221SN1#,BLM,,,,,,,Impedance@100MHz: 220Ω ±25% | Rated current: 300mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 220Ω ±25% | Rated current: 300mA | 0.4Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,300mA,0.4Ω,1,,,,,,220Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD221SZ1#,BLM,,,,,,,Impedance@100MHz: 220Ω ±25% | Rated current: 300mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 220Ω ±25% | Rated current: 300mA | 0.4Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,300mA,0.4Ω,1,,,,,,220Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD471SH1#,BLM,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9103_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20260323123704,"The chip ferrite beads BLM series is designed to 
function nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave fo… | Automotive powertrain/safety equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 470Ω ±25% | Rated current: 200mA | 0.6Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
function nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave fo…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9103_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20260323123704,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,0.6Ω,1,,,,,,470Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD471SN1#,BLM,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 470Ω ±25% | Rated current: 200mA | 0.6Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,0.6Ω,1,,,,,,470Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD471SZ1#,BLM,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 470Ω ±25% | Rated current: 200mA | 0.6Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,0.6Ω,1,,,,,,470Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD601SH1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9103_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20260323123704,"The chip ferrite beads BLM series is designed to 
function nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave fo… | Automotive powertrain/safety equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 200mA | 0.65Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
function nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave fo…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9103_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20260323123704,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,0.65Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD601SN1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 200mA | 0.65Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,0.65Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD601SZ1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 200mA | 0.65Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,200mA,0.65Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD750SN1#,BLM,,,,,,,Impedance@100MHz: 75Ω ±25% | Rated current: 300mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Consumer equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 75Ω ±25% | Rated current: 300mA | 0.2Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0018_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191428,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,300mA,0.2Ω,1,,,,,,75Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
村田Murata,BLM15BD750SZ1#,BLM,,,,,,,Impedance@100MHz: 75Ω ±25% | Rated current: 300mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,"The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms… | Automotive infotainment/comfort equipment",磁珠,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,SMD,-55～125℃,1 | Impedance@100MHz: 75Ω ±25% | Rated current: 300mA | 0.2Ω | -55～125℃ | The chip ferrite beads BLM series is designed to 
work nearly as a resistor at noise frequencies, 
which greatly reduces the possibility of resonance and
leaves signal wave forms…",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9118_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113003,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 3,,,,,,,-55～125℃,,,,,,,,300mA,0.2Ω,1,,,,,,75Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,Ferrite Bead
